City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
273,coari,-4.085,-63.1414,25.93,92,93,1.53,BR,1712701116
274,yangjiang,21.85,111.9667,22.29,83,100,4.07,CN,1712701238
275,fisterra,42.9049,-9.2629,10.42,63,96,1.17,ES,1712701239
276,languyan,5.2618,120.0807,24.61,90,33,1.14,PH,1712701239
277,sodra sandby,56.5667,16.6167,8.92,95,100,2.78,SE,1712701239
278,jayapura,-2.5333,140.7,24.66,94,100,2.41,ID,1712701239
279,alexandroupoli,40.8475,25.8744,9.9,81,0,0.0,GR,1712701239
280,chegdomyn,51.1167,133.0167,-6.78,86,55,0.59,RU,1712701239
281,kenai,60.5544,-151.2583,1.16,79,100,11.32,US,1712701095
282,veraval,20.9,70.3667,25.4,70,14,5.45,IN,1712701045
283,namsos,64.4662,11.4957,6.03,70,100,4.12,NO,1712701240
284,jamestown,42.097,-79.2353,22.8,40,20,5.14,US,1712701045
285,lagunas,-5.2269,-75.6753,29.03,77,31,1.65,PE,1712701240
286,kaihua,23.3687,104.28,14.71,96,17,2.51,CN,1712701240
287,la gi,10.6667,107.7833,25.72,83,9,6.53,VN,1712701240
288,pemalang,-6.9,109.3667,25.54,83,97,2.22,ID,1712701240
289,gurupa,-1.405,-51.64,25.7,92,100,1.07,BR,1712701241
290,salahonda,2.1019,-78.7217,27.29,79,22,6.03,CO,1712701241
291,guarapari,-20.6667,-40.4975,26.61,88,99,2.84,BR,1712701241
292,poso,-1.3959,120.7524,25.37,81,92,1.54,ID,1712701241
293,choibalsan,48.0667,114.5,3.54,53,56,2.21,MN,1712701241
294,bei'an,24.5399,109.533,19.12,87,100,1.46,CN,1712701071
295,arenapolis,-14.4503,-56.8461,25.58,86,100,1.79,BR,1712701242
296,awjilah,29.1081,21.2869,17.26,49,37,4.07,LY,1712701242
297,amasra,41.7463,32.3863,10.05,90,0,1.96,TR,1712701242
298,lihue,21.9789,-159.3672,26.58,71,40,7.2,US,1712701242
299,howard springs,-12.497,131.047,23.95,73,88,2.7,AU,1712701242
300,matale,7.4721,80.6234,18.16,94,29,1.42,LK,1712701243
301,gering,41.8258,-103.6605,16.07,25,0,5.14,US,1712701243
302,kirensk,57.7853,108.1119,-13.35,99,70,0.89,RU,1712701243
303,pimenta bueno,-11.6725,-61.1936,25.99,91,100,1.83,BR,1712701178
304,happy valley-goose bay,53.3168,-60.3315,-1.83,46,75,7.2,CA,1712701226
305,salekhard,66.53,66.6019,-26.45,98,75,1.79,RU,1712701243
306,hamilton,39.1834,-84.5333,18.43,83,100,5.66,US,1712701030
307,puerto aysen,-45.4,-72.7,6.87,92,90,1.07,CL,1712701244
308,tindouf,27.6711,-8.1474,31.25,12,0,5.66,DZ,1712701244
309,itu,-23.2642,-47.2992,26.51,81,67,0.57,BR,1712701178
310,north bend,43.4065,-124.2243,18.32,82,40,6.17,US,1712701244
311,al hawatah,13.4167,34.6333,32.55,6,84,7.69,SD,1712701244
312,frenda,35.0654,1.0495,7.43,77,0,2.76,DZ,1712701244
313,grand falls-windsor,48.9332,-55.6649,-0.83,77,50,1.79,CA,1712701244
314,nicoya,10.1483,-85.452,32.45,50,100,2.67,CR,1712700977
315,kampot,10.6167,104.1833,29.03,80,57,2.95,KH,1712701245
316,saynshand,44.8824,110.1163,8.26,48,75,1.56,MN,1712701245
317,az zawr,29.4425,48.2747,25.57,76,33,8.62,KW,1712701245
318,praia da vitoria,38.7333,-27.0667,17.64,96,100,10.39,PT,1712700947
319,kukawa,12.9234,13.5606,29.77,28,84,4.49,NG,1712701245
320,dawson creek,55.7666,-120.2362,7.8,31,75,7.2,CA,1712701097
321,toliara,-23.35,43.6667,23.43,89,9,2.86,MG,1712701246
322,kas,36.2018,29.6377,17.17,64,29,1.9,TR,1712701246
323,kangding,30.0513,101.9603,6.65,72,11,2.37,CN,1712701246
324,lady frere,-31.7031,27.2329,13.13,83,100,5.81,ZA,1712701246
325,isheyevka,54.4167,48.2667,10.12,90,53,2.66,RU,1712701246
326,haparanda,65.8355,24.1368,1.03,94,100,3.11,SE,1712701246
327,andovoranto,-18.95,49.1,22.47,89,2,2.04,MG,1712701246
328,monrovia,6.3005,-10.7969,27.28,85,100,3.58,LR,1712701246
329,palopo,-2.9996,120.1921,24.88,91,100,0.79,ID,1712701247
330,bantogon,6.5333,124.0333,26.58,74,78,1.8,PH,1712701247
331,mountain home,43.133,-115.6912,16.9,42,40,4.12,US,1712701112
332,tippi,7.2,35.45,19.86,87,86,1.22,ET,1712701247
333,ar ruways,24.1103,52.7306,26.28,60,97,10.75,AE,1712701247
334,arraial do cabo,-22.9661,-42.0278,23.98,94,20,1.03,BR,1712701248
335,mount pearl,47.5166,-52.7813,-0.08,92,100,8.75,CA,1712701248
336,benguela,-12.5763,13.4055,24.97,84,81,1.69,AO,1712701248
337,saint-pierre,-21.3393,55.4781,23.82,78,0,2.57,RE,1712701064
338,liuhe,42.2401,125.7172,5.63,27,83,2.34,CN,1712701248
339,tucuma,-0.1833,-50.05,25.93,88,100,2.59,BR,1712701249
340,vorgashor,67.5833,63.95,-30.11,100,58,1.44,RU,1712701249
341,san nicolas guadalupe,19.6125,-100.0333,21.84,20,95,5.99,MX,1712701249
342,nouadhibou,20.931,-17.0347,19.99,68,0,10.8,MR,1712701249
343,lata,40.1629,-8.3327,10.51,94,3,0.31,PT,1712701007
344,luderitz,-26.6481,15.1594,18.18,67,0,7.68,NA,1712701249
345,havana,23.133,-82.383,29.24,58,20,4.63,CU,1712701227
346,ogoja,6.6547,8.7976,26.46,70,94,0.88,NG,1712701250
347,concepcion,-36.827,-73.0498,16.89,63,0,4.63,CL,1712701239
348,slyudyanka,51.6594,103.7061,-1.34,95,41,1.06,RU,1712701250
349,baker city,44.7749,-117.8344,16.84,44,75,6.17,US,1712701089
350,bardai,11.65,7.2333,27.22,37,85,5.45,NG,1712701250
351,boca suno,-0.7167,-77.1333,25.77,67,26,1.92,EC,1712700977
352,cockburn town,21.4612,-71.1419,24.35,62,38,8.7,TC,1712701062
353,sunrise,26.1577,-80.2861,26.11,62,20,7.2,US,1712701251
354,holualoa,19.6228,-155.9522,25.86,74,20,5.66,US,1712701251
355,ed damer,17.5928,33.9592,25.28,10,83,5.2,SD,1712701251
356,bikaner,28.0167,73.3,26.46,12,79,4.34,IN,1712701069
357,kapa'a,22.0752,-159.319,26.99,78,40,7.2,US,1712701018
358,sisimiut,66.9395,-53.6735,-7.6,78,71,2.02,GL,1712701252
359,ixtapa,20.7,-105.2,24.57,69,75,5.14,MX,1712701252
360,chapada dos guimaraes,-15.4606,-55.7497,21.81,89,100,1.34,BR,1712701252
361,guanica,17.9716,-66.908,27.5,59,70,3.48,PR,1712701252
362,zeya,53.75,127.2667,1.94,53,100,2.28,RU,1712701253
363,haiku-pauwela,20.9219,-156.3051,27.34,68,20,9.77,US,1712701010
364,kingston,17.997,-76.7936,28.98,77,90,2.28,JM,1712701036
365,mount isa,-20.7333,139.5,17.87,48,52,7.72,AU,1712701253
366,menemen,38.6075,27.0694,15.65,71,0,3.6,TR,1712701253
367,yemel'yanovo,56.1681,92.6767,8.45,87,40,5.0,RU,1712701253
368,mzimba,-11.9,33.6,17.5,96,28,2.52,MW,1712701254
369,chibougamau,49.9168,-74.3659,9.79,25,0,4.12,CA,1712701083
370,khandyga,62.6667,135.6,-7.62,95,100,0.23,RU,1712701254
371,le morne-rouge,14.7667,-61.1333,24.76,70,19,4.05,MQ,1712701254
372,anna regina,7.2644,-58.5077,27.09,72,43,3.91,GY,1712701254
373,terme,41.2092,36.9739,11.96,92,94,2.87,TR,1712701254
374,port saint john's,-31.6229,29.5448,20.77,80,100,11.2,ZA,1712701255
375,pato branco,-26.2286,-52.6706,22.53,73,75,1.96,BR,1712701071
376,bumba,2.1833,22.4667,24.08,83,67,0.85,CD,1712700975
377,natal,-5.795,-35.2094,28.12,83,75,2.06,BR,1712701220
378,alo,7.4178,6.7371,29.88,50,73,1.39,NG,1712701255
379,novoishimskiy,53.1981,66.7694,3.94,95,100,2.96,KZ,1712701255
380,portland,45.5234,-122.6762,19.2,59,40,3.09,US,1712701211
381,yoloten,37.2989,62.3597,16.02,28,5,4.23,TM,1712701256
382,maceio,-9.6658,-35.7353,25.69,94,75,3.09,BR,1712701256
383,borogontsy,62.6683,131.1683,-11.6,100,100,1.27,RU,1712701257
384,omiya,36.55,140.4167,5.83,56,0,1.32,JP,1712701206
385,mata-utu,-13.2816,-176.1745,29.69,78,82,4.96,WF,1712701257
386,nahiyat ash shinafiyah,31.5874,44.6602,23.86,58,0,3.74,IQ,1712701257
387,ebon,4.582,168.6964,28.27,84,95,8.53,MH,1712701257
388,nuku'alofa,-21.1333,-175.2,29.19,79,20,6.17,TO,1712701258
389,fish town,5.1964,-7.8756,24.74,94,100,1.13,LR,1712701258
390,chistopol',55.3631,50.6424,6.23,86,77,2.47,RU,1712701258
391,daru,-9.0763,143.2092,26.44,87,99,3.01,PG,1712701259
392,copala,16.65,-98.9833,28.58,58,100,4.23,MX,1712701259
393,almeria,37.1667,-2.3333,11.54,47,1,1.51,ES,1712701259
394,broken hill,-31.95,141.4333,9.94,61,0,4.8,AU,1712701183
395,tieling,42.2931,123.8414,7.4,32,53,2.18,CN,1712701259
396,monticello,45.3055,-93.7941,16.66,54,75,5.14,US,1712700991
397,brisas de zicatela,15.8369,-97.0419,30.29,70,0,3.09,MX,1712701011
398,weno,7.4515,151.8468,29.97,84,75,4.63,FM,1712701260
399,palmer,42.1584,-72.3287,23.65,18,75,0.0,US,1712701260
400,coahuayana de hidalgo,18.7,-103.6583,29.44,44,3,3.05,MX,1712701260
401,el calafate,-50.3408,-72.2768,5.89,77,56,4.91,AR,1712701260
402,taunggyi,20.7833,97.0333,20.43,33,0,1.41,MM,1712701260
403,mbandaka,0.0487,18.2603,23.0,88,27,1.42,CD,1712701261
404,axim,4.8699,-2.2405,27.81,85,58,2.42,GH,1712700978
405,port alfred,-33.5906,26.891,16.21,95,87,3.58,ZA,1712701261
406,al kharj,24.155,47.3346,22.32,61,100,4.01,SA,1712701199
407,dabhol,17.6,73.1667,24.92,74,1,3.94,IN,1712701261
408,kavaratti,10.5669,72.642,29.3,65,61,3.27,IN,1712701261
409,city of balikpapan,-1.242,116.8942,24.03,95,99,2.61,ID,1712701262
410,ilebo,-4.3167,20.5833,22.23,92,62,0.41,CD,1712701262
411,crane,31.3974,-102.3501,15.21,63,64,7.07,US,1712701262
412,rome,34.257,-85.1647,16.37,92,100,2.57,US,1712700994
413,judenburg,47.1667,14.6667,11.37,84,100,3.09,AT,1712701138
414,estevan,49.1334,-102.9842,16.19,31,90,5.22,CA,1712701066
415,malanje,-9.5402,16.341,18.34,99,41,1.6,AO,1712701263
416,buldana,20.5333,76.1833,26.46,47,20,2.85,IN,1712701263
417,aswan,24.0934,32.907,22.1,27,55,4.98,EG,1712701264
418,saldanha,-33.0117,17.9442,14.59,92,4,6.72,ZA,1712701050
419,saint-leu,-21.15,55.2833,23.48,80,59,0.71,RE,1712701264
420,kilindoni,-7.9139,39.6668,26.42,83,100,1.68,TZ,1712701264
421,al miqdadiyah,33.9786,44.9369,21.91,68,11,5.31,IQ,1712701264
422,sao joao da barra,-21.6403,-41.0511,26.05,85,100,5.16,BR,1712700992
423,tataouine,32.9297,10.4518,15.75,77,0,4.14,TN,1712701265
424,vilhena,-12.7406,-60.1458,23.62,92,89,0.92,BR,1712701056
425,bakaly,55.1789,53.8028,6.4,92,100,1.91,RU,1712701265
426,tazovsky,67.4667,78.7,-26.26,99,72,4.29,RU,1712701013
427,santa rita do sapucai,-22.2522,-45.7033,19.39,93,42,0.8,BR,1712701131
428,dryden,49.7833,-92.7503,5.16,93,100,2.57,CA,1712701266
429,greymouth,-42.4667,171.2,16.63,90,100,4.79,NZ,1712701204
430,aral,40.5156,81.2636,16.15,24,91,2.03,CN,1712701266
431,goure,13.9835,10.2704,28.03,17,79,2.04,NE,1712701266
432,ghat,24.9647,10.1728,26.77,8,30,2.63,LY,1712701005
433,ronne,55.1009,14.7066,7.95,93,75,5.14,DK,1712701266
434,kulhudhuffushi,6.6221,73.07,29.49,71,36,4.14,MV,1712701267
435,emkhomazi,-30.2067,30.7978,18.72,57,2,4.04,ZA,1712701267
436,oliver,49.1831,-119.5524,16.14,18,8,4.63,CA,1712701267
437,page,36.9147,-111.4558,18.71,11,0,0.89,US,1712701267
438,toyooka,35.5333,134.8333,6.38,76,5,0.76,JP,1712701267
439,shimoda,34.6667,138.95,9.5,63,95,6.69,JP,1712701268
440,buka,40.8108,69.1986,11.37,69,8,2.35,UZ,1712701268
441,calgary,51.0501,-114.0853,12.03,38,65,4.92,CA,1712700999
442,elk plain,47.0532,-122.3976,14.96,66,100,4.63,US,1712701268
443,tazacorte,28.629,-17.9293,20.08,62,0,7.72,ES,1712701268
444,pacasmayo,-7.4006,-79.5714,24.09,73,24,6.63,PE,1712701269
445,nsanje,-16.92,35.262,24.14,90,100,0.72,MW,1712700992
446,port blair,11.6667,92.75,27.29,77,100,2.14,IN,1712701269
447,comodoro rivadavia,-45.8667,-67.5,11.92,43,0,1.54,AR,1712701035
448,celendin,-6.8703,-78.1517,20.29,76,73,2.57,PE,1712701270
449,balabac,7.9868,117.0645,27.8,79,83,5.3,PH,1712701270
450,remire-montjoly,4.9167,-52.2667,27.02,94,75,1.54,GF,1712701270
451,guadalajara,20.6667,-103.3333,29.87,10,0,12.86,MX,1712701016
452,qingdao,36.0986,120.3719,9.78,57,0,4.0,CN,1712701270
453,krymsk,44.9293,37.9912,14.47,79,1,2.42,RU,1712701270
454,zheleznodorozhnyy,55.7503,38.0042,14.12,76,100,2.24,RU,1712701270
455,znamenskoye,57.1281,73.8282,-3.02,97,95,1.73,RU,1712701155
456,tallahassee,30.4383,-84.2807,25.48,62,75,5.14,US,1712701143
457,maintirano,-18.0667,44.0167,27.32,77,45,0.89,MG,1712701271
458,imbituba,-28.24,-48.6703,26.03,94,15,2.74,BR,1712701271
459,tremonton,41.7119,-112.1655,12.62,59,100,4.47,US,1712701271
460,kill devil hills,36.0307,-75.676,22.0,65,75,1.54,US,1712701271
461,nizhnesortymskiy,62.4397,71.7603,-22.86,100,49,2.39,RU,1712701272
462,walvis bay,-22.9575,14.5053,14.53,88,0,3.6,NA,1712701272
463,soe,-9.8607,124.284,18.96,99,100,1.01,ID,1712701272
464,ascension,30.2169,-90.9001,27.23,73,100,5.14,US,1712701272
465,naukot,24.8587,69.4024,28.33,30,99,6.25,PK,1712701272
466,maasin,10.1336,124.8447,25.41,83,94,2.78,PH,1712701273
467,taybad,34.74,60.7756,14.5,48,0,5.64,IR,1712701208
468,pacific grove,36.6177,-121.9166,23.55,74,0,4.12,US,1712701019
469,tshabong,-26.05,22.45,16.38,57,0,3.79,BW,1712701047
470,hasaki,35.7333,140.8333,9.05,50,36,9.74,JP,1712701273
471,assab,13.0092,42.7394,27.74,81,28,7.59,ER,1712701273
472,illizi,26.4833,8.4667,28.89,14,100,2.04,DZ,1712701273
473,arkalyk,50.2486,66.9114,4.82,96,87,4.06,KZ,1712701274
474,monahans,31.5943,-102.8926,18.38,48,100,7.76,US,1712701274
475,sandnessjoen,66.0217,12.6316,6.06,70,0,3.09,NO,1712701274
476,ciudad madero,22.2667,-97.8333,29.11,74,20,8.4,MX,1712701274
477,salalah,17.0151,54.0924,28.05,69,20,2.06,OM,1712701274
478,igarka,67.4667,86.5833,-23.88,95,82,4.92,RU,1712701078
479,kotlas,61.2611,46.6556,0.59,98,100,1.79,RU,1712701256
480,portel,-1.9356,-50.8211,25.3,95,100,1.69,BR,1712701275
481,namibe,-15.1961,12.1522,22.01,72,29,3.1,AO,1712701275
482,kaa-khem,51.6833,94.7333,7.45,89,100,2.45,RU,1712701275
483,mossel bay,-34.1831,22.146,16.96,87,100,6.5,ZA,1712701275
484,rio verde de mato grosso,-18.9181,-54.8442,26.68,79,100,1.43,BR,1712701275
485,fada,9.5667,8.3,23.99,55,100,3.29,NG,1712701276
486,smithers,54.7804,-127.1743,9.18,34,40,6.17,CA,1712701276
487,khovd,48.0056,91.6419,7.44,49,100,3.3,MN,1712701276
488,esmeraldas,-19.7625,-44.3139,25.58,77,98,1.13,BR,1712701169
489,dunedin,-45.8742,170.5036,17.11,85,100,0.45,NZ,1712701276
490,kimbe,-5.5502,150.1429,27.03,88,100,0.81,PG,1712701277
491,erbil,36.1926,44.0106,16.9,67,40,3.09,IQ,1712701277
492,gamboma,-1.8764,15.8644,24.59,79,60,1.54,CG,1712701277
493,omagh,54.6,-7.3,2.89,93,39,1.79,GB,1712701277
494,mudurnu,40.473,31.2076,7.49,90,3,2.34,TR,1712701277
495,gaalkacyo,6.7697,47.4308,25.49,74,74,6.51,SO,1712701278
496,guider,9.9342,13.9486,32.93,33,100,0.63,CM,1712701278
497,lib,8.3122,167.3766,27.9,82,99,9.33,MH,1712701278
498,chiras,35.4167,65.9823,0.23,94,91,3.26,AF,1712701278
499,escarcega,18.6089,-90.7454,41.09,23,5,2.25,MX,1712701182
500,malango,-2.9627,119.9001,19.96,99,99,0.75,ID,1712701279
501,beau vallon,-20.4189,57.6953,24.56,94,40,1.54,MU,1712701279
502,tuba city,36.135,-111.2399,15.77,12,0,4.77,US,1712701279
503,selibaby,15.159,-12.1829,35.01,16,1,3.72,MR,1712701279
504,kasongo-lunda,-6.4667,16.8167,22.1,96,73,0.63,CD,1712701280
505,hirara,24.8,125.2833,21.92,73,100,5.66,JP,1712701280
506,bambari,5.768,20.6757,28.45,49,86,1.23,CF,1712701280
507,bom jardim,-7.7958,-35.5872,23.94,92,79,4.14,BR,1712701280
508,tsarychanka,48.937,34.4786,16.35,49,1,1.22,UA,1712701056
509,luuq,3.7938,42.5445,28.9,69,100,3.44,SO,1712701280
510,island harbour,50.724,-1.2758,9.43,77,8,2.24,GB,1712701281
511,singkil,-7.9855,111.4161,24.02,92,100,1.81,ID,1712701281
512,sao vicente,-23.9631,-46.3919,27.1,59,5,0.89,BR,1712701103
513,oral,51.2333,51.3667,5.99,100,87,2.0,KZ,1712701281
514,prineville,44.2999,-120.8345,16.39,41,0,6.69,US,1712701281
515,vail,32.0479,-110.712,23.09,21,0,3.13,US,1712701282
516,flin flon,54.7682,-101.865,15.91,31,75,2.57,CA,1712701282
517,tanumah,27.1,44.1333,24.43,54,7,7.99,SA,1712701282
518,cole harbour,44.6724,-63.4751,3.86,68,87,7.6,CA,1712701282
519,cabedelo,-6.9811,-34.8339,27.37,82,93,5.7,BR,1712701160
520,cold lake,54.4502,-110.2017,14.97,23,40,4.63,CA,1712701105
521,at taj,24.2049,23.2857,18.65,30,93,5.01,LY,1712701283
522,zindah jan,34.3426,61.7468,14.19,55,0,5.38,AF,1712701283
523,baukau,51.5526,7.2042,10.51,85,83,5.93,DE,1712701283
524,severo-yeniseyskiy,60.3725,93.0408,0.88,91,100,3.13,RU,1712701279
525,ginir,7.1333,40.7,16.77,79,8,2.11,ET,1712701284
526,ovalle,-30.5983,-71.2003,24.6,41,13,2.66,CL,1712701153
527,murzuq,25.9155,13.9184,21.74,16,0,5.2,LY,1712701285
528,andalgala,-27.5819,-66.3165,19.4,59,65,1.39,AR,1712701279
529,mohr,54.3528,9.7167,10.08,76,100,8.75,DE,1712701285
530,nogliki,51.8333,143.1667,-3.14,90,12,2.24,RU,1712701097
531,ballina,-28.8667,153.5667,15.51,74,16,5.89,AU,1712701285
532,zarand,30.8127,56.564,17.58,42,95,3.11,IR,1712701286
533,magadan,59.5667,150.8,-5.82,78,7,3.12,RU,1712701078
534,maralal,1.0968,36.698,16.08,85,79,1.03,KE,1712701035
535,manicore,-5.8092,-61.3003,24.99,95,100,1.46,BR,1712701286
536,wynyard,-41.0,145.7167,13.65,74,45,4.56,AU,1712701287
537,muscatine,41.4667,-91.1335,18.1,34,40,3.6,US,1712701287
538,cambria,35.5641,-121.0808,26.34,62,0,4.3,US,1712701271
539,murghob,38.1702,73.9667,-8.9,62,94,2.84,TJ,1712701287
540,bismarck,46.8083,-100.7837,16.91,32,100,6.69,US,1712701200
541,dwarka,22.2394,68.9678,25.57,73,41,5.52,IN,1712701015
542,iwanai,42.9744,140.5089,4.46,54,1,6.1,JP,1712701288
543,mopti,14.6667,-4.0,35.15,21,52,0.88,ML,1712701288
544,xihe,31.6864,113.4659,16.26,77,82,1.8,CN,1712701289
545,la troncal,-2.4,-79.3333,27.71,92,86,0.28,EC,1712701289
546,sydney mines,46.2367,-60.2177,1.11,75,75,9.26,CA,1712701289
547,mthatha,-31.5889,28.7844,15.16,91,99,5.93,ZA,1712701238
548,brigantine,39.4101,-74.3646,20.11,57,0,4.12,US,1712701289
549,hami,42.8,93.45,15.61,19,46,3.52,CN,1712701289
